Fecha,Temporada,Equipo1,Equipo2,Goles1,Goles2
25/11/2001,2001-2002,Osasuna,Betis,1,2
25/11/2001,2001-2002,Real Sociedad,Valencia,2,0
25/11/2001,2001-2002,Rayo Vallecano,Real Madrid,0,3
25/11/2001,2001-2002,Sevilla,Valladolid,4,0
25/11/2001,2001-2002,Tenerife,Málaga,1,0
25/11/2001,2001-2002,Villarreal,Alavés,1,0
25/11/2001,2001-2002,Zaragoza,Las Palmas,2,1
1/12/2001,2001-2002,Alavés,Barcelona,2,0
1/12/2001,2001-2002,Espanyol,Deportivo de La Coruña,1,0
1/12/2001,2001-2002,Real Madrid,Osasuna,2,1
1/12/2001,2001-2002,Valencia,Mallorca,1,1
2/12/2001,2001-2002,Athletic Club,Zaragoza,2,1
2/12/2001,2001-2002,Betis,Tenerife,1,0
2/12/2001,2001-2002,Celta de Vigo,Villarreal,3,1
2/12/2001,2001-2002,Las Palmas,Sevilla,1,0
2/12/2001,2001-2002,Málaga,Real Sociedad,1,0
2/12/2001,2001-2002,Valladolid,Rayo Vallecano,3,1
8/12/2001,2001-2002,Sevilla,Athletic Club,3,3
8/12/2001,2001-2002,Tenerife,Real Madrid,0,2
9/12/2001,2001-2002,Barcelona,Celta de Vigo,2,2
9/12/2001,2001-2002,Deportivo de La Coruña,Valencia,1,0
9/12/2001,2001-2002,Mallorca,Málaga,1,1
9/12/2001,2001-2002,Osasuna,Valladolid,1,0
9/12/2001,2001-2002,Real Sociedad,Betis,0,0
9/12/2001,2001-2002,Rayo Vallecano,Las Palmas,0,0
9/12/2001,2001-2002,Villarreal,Espanyol,1,1
9/12/2001,2001-2002,Zaragoza,Alavés,0,2
15/12/2001,2001-2002,Espanyol,Valencia,2,3
15/12/2001,2001-2002,Las Palmas,Osasuna,1,1
15/12/2001,2001-2002,Real Madrid,Real Sociedad,3,1
16/12/2001,2001-2002,Athletic Club,Rayo Vallecano,1,1
16/12/2001,2001-2002,Betis,Mallorca,1,0
16/12/2001,2001-2002,Celta de Vigo,Zaragoza,2,0
16/12/2001,2001-2002,Alavés,Sevilla,0,1
16/12/2001,2001-2002,Málaga,Deportivo de La Coruña,1,1
16/12/2001,2001-2002,Valladolid,Tenerife,0,0
16/12/2001,2001-2002,Villarreal,Barcelona,0,1
22/12/2001,2001-2002,Deportivo de La Coruña,Betis,2,0
22/12/2001,2001-2002,Espanyol,Barcelona,2,0
22/12/2001,2001-2002,Real Sociedad,Valladolid,6,0
22/12/2001,2001-2002,Sevilla,Celta de Vigo,0,1
22/12/2001,2001-2002,Tenerife,Las Palmas,1,3
22/12/2001,2001-2002,Valencia,Málaga,2,1
23/12/2001,2001-2002,Mallorca,Real Madrid,1,1
23/12/2001,2001-2002,Osasuna,Athletic Club,0,1
23/12/2001,2001-2002,Zaragoza,Villarreal,3,2
23/01/2002,2001-2002,Rayo Vallecano,Alavés,2,0
5/01/2002,2001-2002,Celta de Vigo,Rayo Vallecano,2,2
5/01/2002,2001-2002,Las Palmas,Real Sociedad,0,0
5/01/2002,2001-2002,Real Madrid,Deportivo de La Coruña,3,1
5/01/2002,2001-2002,Villarreal,Sevilla,0,2
6/01/2002,2001-2002,Athletic Club,Tenerife,1,2
6/01/2002,2001-2002,Barcelona,Zaragoza,2,0
6/01/2002,2001-2002,Betis,Valencia,1,3
6/01/2002,2001-2002,Alavés,Osasuna,0,2
6/01/2002,2001-2002,Málaga,Espanyol,2,0
6/01/2002,2001-2002,Valladolid,Mallorca,2,1
12/01/2002,2001-2002,Athletic Club,Real Sociedad,2,1
12/01/2002,2001-2002,Villarreal,Rayo Vallecano,1,1
13/01/2002,2001-2002,Barcelona,Sevilla,3,1
13/01/2002,2001-2002,Betis,Málaga,1,1
13/01/2002,2001-2002,Celta de Vigo,Osasuna,1,1
13/01/2002,2001-2002,Alavés,Tenerife,1,0
13/01/2002,2001-2002,Las Palmas,Mallorca,3,1
13/01/2002,2001-2002,Real Madrid,Valencia,1,0
13/01/2002,2001-2002,Valladolid,Deportivo de La Coruña,3,0
13/01/2002,2001-2002,Zaragoza,Espanyol,0,0
19/01/2002,2001-2002,Málaga,Real Madrid,1,1
19/01/2002,2001-2002,Real Sociedad,Alavés,1,2
20/01/2002,2001-2002,Deportivo de La Coruña,Las Palmas,1,0
20/01/2002,2001-2002,Espanyol,Betis,1,1
20/01/2002,2001-2002,Mallorca,Athletic Club,3,0
20/01/2002,2001-2002,Osasuna,Villarreal,2,2
20/01/2002,2001-2002,Rayo Vallecano,Barcelona,2,1
20/01/2002,2001-2002,Sevilla,Zaragoza,4,2
20/01/2002,2001-2002,Tenerife,Celta de Vigo,1,1
20/01/2002,2001-2002,Valencia,Valladolid,1,2
26/01/2002,2001-2002,Celta de Vigo,Real Sociedad,3,1
26/01/2002,2001-2002,Las Palmas,Valencia,0,1
27/01/2002,2001-2002,Athletic Club,Deportivo de La Coruña,1,1
27/01/2002,2001-2002,Barcelona,Osasuna,0,1
27/01/2002,2001-2002,Alavés,Mallorca,0,4
27/01/2002,2001-2002,Real Madrid,Betis,1,1
27/01/2002,2001-2002,Sevilla,Espanyol,3,0
27/01/2002,2001-2002,Valladolid,Málaga,0,0
27/01/2002,2001-2002,Villarreal,Tenerife,2,1
27/01/2002,2001-2002,Zaragoza,Rayo Vallecano,3,2
2/02/2002,2001-2002,Deportivo de La Coruña,Alavés,0,1
2/02/2002,2001-2002,Mallorca,Celta de Vigo,0,1
2/02/2002,2001-2002,Real Sociedad,Villarreal,2,1
2/02/2002,2001-2002,Rayo Vallecano,Sevilla,2,1
2/02/2002,2001-2002,Tenerife,Barcelona,0,6
3/02/2002,2001-2002,Betis,Valladolid,2,0
3/02/2002,2001-2002,Espanyol,Real Madrid,2,1
3/02/2002,2001-2002,Málaga,Las Palmas,1,1
3/02/2002,2001-2002,Osasuna,Zaragoza,0,0
3/02/2002,2001-2002,Valencia,Athletic Club,2,1
5/02/2002,2001-2002,Celta de Vigo,Deportivo de La Coruña,0,2
6/02/2002,2001-2002,Athletic Club,Málaga,3,2
6/02/2002,2001-2002,Barcelona,Real Sociedad,2,0
6/02/2002,2001-2002,Alavés,Valencia,1,2
6/02/2002,2001-2002,Las Palmas,Betis,0,0
6/02/2002,2001-2002,Rayo Vallecano,Espanyol,2,2
6/02/2002,2001-2002,Sevilla,Osasuna,0,0
6/02/2002,2001-2002,Valladolid,Real Madrid,2,1
6/02/2002,2001-2002,Villarreal,Mallorca,2,1
6/02/2002,2001-2002,Zaragoza,Tenerife,1,1
9/02/2002,2001-2002,Mallorca,Barcelona,0,0
9/02/2002,2001-2002,Valencia,Celta de Vigo,0,0
10/02/2002,2001-2002,Betis,Athletic Club,1,1
10/02/2002,2001-2002,Deportivo de La Coruña,Villarreal,0,0
10/02/2002,2001-2002,Espanyol,Valladolid,1,0
10/02/2002,2001-2002,Málaga,Alavés,1,0
10/02/2002,2001-2002,Osasuna,Rayo Vallecano,1,0
10/02/2002,2001-2002,Real Sociedad,Zaragoza,3,1
10/02/2002,2001-2002,Real Madrid,Las Palmas,7,0
10/02/2002,2001-2002,Tenerife,Sevilla,1,1
16/02/2002,2001-2002,Athletic Club,Real Madrid,2,1
16/02/2002,2001-2002,Barcelona,Deportivo de La Coruña,3,2
16/02/2002,2001-2002,Villarreal,Valencia,1,1
17/02/2002,2001-2002,Celta de Vigo,Málaga,0,0
17/02/2002,2001-2002,Alavés,Betis,0,1
17/02/2002,2001-2002,Las Palmas,Valladolid,1,1
17/02/2002,2001-2002,Osasuna,Espanyol,1,1
17/02/2002,2001-2002,Rayo Vallecano,Tenerife,2,0
17/02/2002,2001-2002,Sevilla,Real Sociedad,0,1
17/02/2002,2001-2002,Zaragoza,Mallorca,1,0
23/02/2002,2001-2002,Deportivo de La Coruña,Zaragoza,1,0
23/02/2002,2001-2002,Real Madrid,Alavés,3,1
23/02/2002,2001-2002,Valencia,Barcelona,2,0
24/02/2002,2001-2002,Betis,Celta de Vigo,4,1
24/02/2002,2001-2002,Espanyol,Las Palmas,3,1
24/02/2002,2001-2002,Málaga,Villarreal,2,1
24/02/2002,2001-2002,Mallorca,Sevilla,0,4
24/02/2002,2001-2002,Real Sociedad,Rayo Vallecano,2,2
24/02/2002,2001-2002,Tenerife,Osasuna,3,1
24/02/2002,2001-2002,Valladolid,Athletic Club,2,0
2/03/2002,2001-2002,Celta de Vigo,Real Madrid,0,1
2/03/2002,2001-2002,Sevilla,Deportivo de La Coruña,0,1
2/03/2002,2001-2002,Villarreal,Betis,1,1
3/03/2002,2001-2002,Athletic Club,Las Palmas,3,1
3/03/2002,2001-2002,Barcelona,Málaga,5,1
3/03/2002,2001-2002,Alavés,Valladolid,3,1
3/03/2002,2001-2002,Osasuna,Real Sociedad,1,1
3/03/2002,2001-2002,Rayo Vallecano,Mallorca,0,2
3/03/2002,2001-2002,Tenerife,Espanyol,1,1
3/03/2002,2001-2002,Zaragoza,Valencia,0,1
9/03/2002,2001-2002,Betis,Barcelona,2,1
9/03/2002,2001-2002,Deportivo de La Coruña,Rayo Vallecano,1,1
9/03/2002,2001-2002,Las Palmas,Alavés,2,1
9/03/2002,2001-2002,Real Madrid,Villarreal,3,0
10/03/2002,2001-2002,Espanyol,Athletic Club,2,0
10/03/2002,2001-2002,Málaga,Zaragoza,2,1
10/03/2002,2001-2002,Mallorca,Osasuna,4,2
10/03/2002,2001-2002,Real Sociedad,Tenerife,0,2
10/03/2002,2001-2002,Valencia,Sevilla,2,0
10/03/2002,2001-2002,Valladolid,Celta de Vigo,2,4
16/03/2002,2001-2002,Barcelona,Real Madrid,1,1
16/03/2002,2001-2002,Osasuna,Deportivo de La Coruña,1,3
17/03/2002,2001-2002,Celta de Vigo,Las Palmas,3,2
17/03/2002,2001-2002,Alavés,Athletic Club,2,3
17/03/2002,2001-2002,Real Sociedad,Espanyol,1,0
17/03/2002,2001-2002,Rayo Vallecano,Valencia,2,1
17/03/2002,2001-2002,Sevilla,Málaga,0,2
17/03/2002,2001-2002,Tenerife,Mallorca,0,0
17/03/2002,2001-2002,Villarreal,Valladolid,2,2
17/03/2002,2001-2002,Zaragoza,Betis,1,1
23/03/2002,2001-2002,Betis,Sevilla,0,0
23/03/2002,2001-2002,Las Palmas,Villarreal,3,2
23/03/2002,2001-2002,Málaga,Rayo Vallecano,0,0
24/03/2002,2001-2002,Athletic Club,Celta de Vigo,1,6
24/03/2002,2001-2002,Deportivo de La Coruña,Tenerife,3,1
24/03/2002,2001-2002,Espanyol,Alavés,1,2
24/03/2002,2001-2002,Mallorca,Real Sociedad,0,2
24/03/2002,2001-2002,Real Madrid,Zaragoza,3,1
24/03/2002,2001-2002,Valencia,Osasuna,2,1
24/03/2002,2001-2002,Valladolid,Barcelona,1,2
30/03/2002,2001-2002,Barcelona,Las Palmas,1,1
30/03/2002,2001-2002,Celta de Vigo,Alavés,3,1
30/03/2002,2001-2002,Real Sociedad,Deportivo de La Coruña,1,1
30/03/2002,2001-2002,Sevilla,Real Madrid,0,1
30/03/2002,2001-2002,Tenerife,Valencia,0,1
31/03/2002,2001-2002,Mallorca,Espanyol,2,1
31/03/2002,2001-2002,Osasuna,Málaga,0,2
31/03/2002,2001-2002,Rayo Vallecano,Betis,0,0
31/03/2002,2001-2002,Villarreal,Athletic Club,5,2
31/03/2002,2001-2002,Zaragoza,Valladolid,0,0
6/04/2002,2001-2002,Athletic Club,Barcelona,0,2
6/04/2002,2001-2002,Deportivo de La Coruña,Mallorca,5,0
6/04/2002,2001-2002,Las Palmas,Zaragoza,1,1
6/04/2002,2001-2002,Real Madrid,Rayo Vallecano,3,1
7/04/2002,2001-2002,Betis,Osasuna,0,0
7/04/2002,2001-2002,Alavés,Villarreal,2,1
7/04/2002,2001-2002,Espanyol,Celta de Vigo,2,0
7/04/2002,2001-2002,Málaga,Tenerife,2,0
7/04/2002,2001-2002,Valencia,Real Sociedad,4,0
7/04/2002,2001-2002,Valladolid,Sevilla,1,1
13/04/2002,2001-2002,Mallorca,Valencia,1,1
14/04/2002,2001-2002,Barcelona,Alavés,3,2
14/04/2002,2001-2002,Deportivo de La Coruña,Espanyol,3,1
14/04/2002,2001-2002,Osasuna,Real Madrid,3,1
14/04/2002,2001-2002,Real Sociedad,Málaga,2,1
14/04/2002,2001-2002,Rayo Vallecano,Valladolid,1,0
14/04/2002,2001-2002,Sevilla,Las Palmas,1,1
14/04/2002,2001-2002,Tenerife,Betis,2,1
14/04/2002,2001-2002,Villarreal,Celta de Vigo,2,1
14/04/2002,2001-2002,Zaragoza,Athletic Club,2,2
20/04/2002,2001-2002,Celta de Vigo,Barcelona,2,1
20/04/2002,2001-2002,Las Palmas,Rayo Vallecano,0,2
20/04/2002,2001-2002,Real Madrid,Tenerife,4,1
21/04/2002,2001-2002,Athletic Club,Sevilla,0,1
21/04/2002,2001-2002,Betis,Real Sociedad,3,0
21/04/2002,2001-2002,Alavés,Zaragoza,2,1
21/04/2002,2001-2002,Espanyol,Villarreal,3,1
21/04/2002,2001-2002,Málaga,Mallorca,0,0
21/04/2002,2001-2002,Valencia,Deportivo de La Coruña,1,0
21/04/2002,2001-2002,Valladolid,Osasuna,1,0
27/04/2002,2001-2002,Barcelona,Villarreal,4,1
27/04/2002,2001-2002,Real Sociedad,Real Madrid,3,0
27/04/2002,2001-2002,Valencia,Espanyol,2,1
28/04/2002,2001-2002,Deportivo de La Coruña,Málaga,2,2
28/04/2002,2001-2002,Mallorca,Betis,1,3
28/04/2002,2001-2002,Osasuna,Las Palmas,3,2
28/04/2002,2001-2002,Rayo Vallecano,Athletic Club,4,2
28/04/2002,2001-2002,Sevilla,Alavés,2,0
28/04/2002,2001-2002,Tenerife,Valladolid,1,5
28/04/2002,2001-2002,Zaragoza,Celta de Vigo,0,1
5/05/2002,2001-2002,Athletic Club,Osasuna,1,1
5/05/2002,2001-2002,Barcelona,Espanyol,2,0
5/05/2002,2001-2002,Betis,Deportivo de La Coruña,0,3
5/05/2002,2001-2002,Celta de Vigo,Sevilla,1,2
5/05/2002,2001-2002,Alavés,Rayo Vallecano,0,1
5/05/2002,2001-2002,Las Palmas,Tenerife,0,1
5/05/2002,2001-2002,Málaga,Valencia,0,2
5/05/2002,2001-2002,Real Madrid,Mallorca,0,0
5/05/2002,2001-2002,Valladolid,Real Sociedad,1,3
5/05/2002,2001-2002,Villarreal,Zaragoza,2,1
31/08/2002,2002-2003,Racing de Santander,Valladolid,0,1
1/09/2002,2002-2003,Barcelona,Atlético de Madrid,2,2
1/09/2002,2002-2003,Deportivo de La Coruña,Betis,2,4
1/09/2002,2002-2003,Recreativo de Huelva,Málaga,2,3
1/09/2002,2002-2003,Mallorca,Valencia,0,2
1/09/2002,2002-2003,Real Sociedad,Athletic Club,4,2
1/09/2002,2002-2003,Rayo Vallecano,Alavés,2,2
1/09/2002,2002-2003,Sevilla,Celta de Vigo,0,1
1/09/2002,2002-2003,Villarreal,Osasuna,2,2
2/09/2002,2002-2003,Real Madrid,Espanyol,2,0
14/09/2002,2002-2003,Athletic Club,Barcelona,0,2
14/09/2002,2002-2003,Málaga,Rayo Vallecano,2,1
14/09/2002,2002-2003,Osasuna,Deportivo de La Coruña,1,2
14/09/2002,2002-2003,Valencia,Recreativo de Huelva,3,0
15/09/2002,2002-2003,Atlético de Madrid,Sevilla,1,1
15/09/2002,2002-2003,Celta de Vigo,Mallorca,3,1
15/09/2002,2002-2003,Alavés,Racing de Santander,0,1
15/09/2002,2002-2003,Espanyol,Real Sociedad,1,3
15/09/2002,2002-2003,Valladolid,Villarreal,1,0
8/10/2002,2002-2003,Betis,Real Madrid,1,1
21/09/2002,2002-2003,Barcelona,Espanyol,2,0
21/09/2002,2002-2003,Deportivo de La Coruña,Valladolid,2,0
21/09/2002,2002-2003,Real Madrid,Osasuna,4,1
22/09/2002,2002-2003,Recreativo de Huelva,Celta de Vigo,0,3
22/09/2002,2002-2003,Málaga,Valencia,2,2
22/09/2002,2002-2003,Mallorca,Atlético de Madrid,0,4
22/09/2002,2002-2003,Real Sociedad,Betis,3,3
22/09/2002,2002-2003,Rayo Vallecano,Racing de Santander,3,1
22/09/2002,2002-2003,Sevilla,Athletic Club,1,1
22/09/2002,2002-2003,Villarreal,Alavés,0,1
28/09/2002,2002-2003,Betis,Barcelona,3,0
28/09/2002,2002-2003,Alavés,Deportivo de La Coruña,1,2
28/09/2002,2002-2003,Valladolid,Real Madrid,1,1
29/09/2002,2002-2003,Athletic Club,Mallorca,0,2
29/09/2002,2002-2003,Atlético de Madrid,Recreativo de Huelva,1,1
29/09/2002,2002-2003,Celta de Vigo,Málaga,2,2
29/09/2002,2002-2003,Espanyol,Sevilla,0,0
29/09/2002,2002-2003,Osasuna,Real Sociedad,2,3
29/09/2002,2002-2003,Racing de Santander,Villarreal,1,1
29/09/2002,2002-2003,Valencia,Rayo Vallecano,3,0
5/10/2002,2002-2003,Recreativo de Huelva,Athletic Club,1,2
6/10/2002,2002-2003,Barcelona,Osasuna,2,2
6/10/2002,2002-2003,Deportivo de La Coruña,Racing de Santander,0,2
6/10/2002,2002-2003,Málaga,Atlético de Madrid,3,1
6/10/2002,2002-2003,Mallorca,Espanyol,2,0
6/10/2002,2002-2003,Real Sociedad,Valladolid,2,1
6/10/2002,2002-2003,Rayo Vallecano,Villarreal,2,2
6/10/2002,2002-2003,Real Madrid,Alavés,5,2
6/10/2002,2002-2003,Sevilla,Betis,1,1
6/10/2002,2002-2003,Valencia,Celta de Vigo,0,1
19/10/2002,2002-2003,Atlético de Madrid,Valencia,1,1
19/10/2002,2002-2003,Racing de Santander,Real Madrid,2,0
19/10/2002,2002-2003,Villarreal,Deportivo de La Coruña,3,1
20/10/2002,2002-2003,Athletic Club,Málaga,1,1
20/10/2002,2002-2003,Betis,Mallorca,0,1
20/10/2002,2002-2003,Celta de Vigo,Rayo Vallecano,0,1
20/10/2002,2002-2003,Alavés,Real Sociedad,2,2
20/10/2002,2002-2003,Espanyol,Recreativo de Huelva,2,0
20/10/2002,2002-2003,Osasuna,Sevilla,2,1
20/10/2002,2002-2003,Valladolid,Barcelona,2,1
26/10/2002,2002-2003,Barcelona,Alavés,6,1
26/10/2002,2002-2003,Celta de Vigo,Atlético de Madrid,0,0
26/10/2002,2002-2003,Recreativo de Huelva,Betis,1,1
26/10/2002,2002-2003,Rayo Vallecano,Deportivo de La Coruña,1,2
26/10/2002,2002-2003,Real Madrid,Villarreal,1,1
26/10/2002,2002-2003,Valencia,Athletic Club,5,1
27/10/2002,2002-2003,Málaga,Espanyol,3,4
27/10/2002,2002-2003,Mallorca,Osasuna,2,0
27/10/2002,2002-2003,Real Sociedad,Racing de Santander,2,1
27/10/2002,2002-2003,Sevilla,Valladolid,2,1
2/11/2002,2002-2003,Atlético de Madrid,Rayo Vallecano,2,0
2/11/2002,2002-2003,Deportivo de La Coruña,Real Madrid,0,0
2/11/2002,2002-2003,Valladolid,Mallorca,1,3
3/11/2002,2002-2003,Athletic Club,Celta de Vigo,2,1
3/11/2002,2002-2003,Betis,Málaga,3,0
3/11/2002,2002-2003,Alavés,Sevilla,1,0
3/11/2002,2002-2003,Espanyol,Valencia,0,1
3/11/2002,2002-2003,Osasuna,Recreativo de Huelva,0,1
3/11/2002,2002-2003,Racing de Santander,Barcelona,1,1
3/11/2002,2002-2003,Villarreal,Real Sociedad,0,1
9/11/2002,2002-2003,Barcelona,Villarreal,1,0
9/11/2002,2002-2003,Málaga,Osasuna,1,0
9/11/2002,2002-2003,Real Sociedad,Deportivo de La Coruña,1,1
9/11/2002,2002-2003,Rayo Vallecano,Real Madrid,2,3
9/11/2002,2002-2003,Valencia,Betis,1,1
10/11/2002,2002-2003,Atlético de Madrid,Athletic Club,3,3
10/11/2002,2002-2003,Celta de Vigo,Espanyol,1,0
10/11/2002,2002-2003,Recreativo de Huelva,Valladolid,1,3
10/11/2002,2002-2003,Mallorca,Alavés,3,1
10/11/2002,2002-2003,Sevilla,Racing de Santander,1,0
16/11/2002,2002-2003,Deportivo de La Coruña,Barcelona,2,0
16/11/2002,2002-2003,Villarreal,Sevilla,1,0
17/11/2002,2002-2003,Athletic Club,Rayo Vallecano,2,1
17/11/2002,2002-2003,Betis,Celta de Vigo,2,1
17/11/2002,2002-2003,Alavés,Recreativo de Huelva,3,0
17/11/2002,2002-2003,Espanyol,Atlético de Madrid,1,2
17/11/2002,2002-2003,Osasuna,Valencia,1,0
17/11/2002,2002-2003,Racing de Santander,Mallorca,1,2
17/11/2002,2002-2003,Real Madrid,Real Sociedad,0,0
17/11/2002,2002-2003,Valladolid,Málaga,0,0
23/11/2002,2002-2003,Barcelona,Real Madrid,0,0
23/11/2002,2002-2003,Rayo Vallecano,Real Sociedad,0,0
23/11/2002,2002-2003,Sevilla,Deportivo de La Coruña,1,1
24/11/2002,2002-2003,Athletic Club,Espanyol,4,1
24/11/2002,2002-2003,Atlético de Madrid,Betis,1,0
24/11/2002,2002-2003,Celta de Vigo,Osasuna,0,0
24/11/2002,2002-2003,Recreativo de Huelva,Racing de Santander,2,1
24/11/2002,2002-2003,Málaga,Alavés,0,0
24/11/2002,2002-2003,Mallorca,Villarreal,1,1
24/11/2002,2002-2003,Valencia,Valladolid,2,0
30/11/2002,2002-2003,Osasuna,Atlético de Madrid,1,0
1/12/2002,2002-2003,Betis,Athletic Club,1,0
1/12/2002,2002-2003,Alavés,Valencia,0,0
1/12/2002,2002-2003,Deportivo de La Coruña,Mallorca,2,2
1/12/2002,2002-2003,Espanyol,Rayo Vallecano,3,1
1/12/2002,2002-2003,Racing de Santander,Málaga,1,0
1/12/2002,2002-2003,Real Sociedad,Barcelona,2,1
1/12/2002,2002-2003,Valladolid,Celta de Vigo,0,2
1/12/2002,2002-2003,Villarreal,Recreativo de Huelva,1,0
2/01/2003,2002-2003,Real Madrid,Sevilla,3,0
7/12/2002,2002-2003,Recreativo de Huelva,Deportivo de La Coruña,1,1
7/12/2002,2002-2003,Málaga,Villarreal,1,1
7/12/2002,2002-2003,Rayo Vallecano,Barcelona,1,0
7/12/2002,2002-2003,Sevilla,Real Sociedad,0,1
7/12/2002,2002-2003,Valencia,Racing de Santander,2,0
8/12/2002,2002-2003,Athletic Club,Osasuna,1,3
8/12/2002,2002-2003,Atlético de Madrid,Valladolid,1,0
8/12/2002,2002-2003,Celta de Vigo,Alavés,2,1
8/12/2002,2002-2003,Espanyol,Betis,2,4
8/12/2002,2002-2003,Mallorca,Real Madrid,1,5
14/12/2002,2002-2003,Alavés,Atlético de Madrid,2,0
14/12/2002,2002-2003,Villarreal,Valencia,0,2
15/12/2002,2002-2003,Barcelona,Sevilla,0,3
15/12/2002,2002-2003,Betis,Rayo Vallecano,0,1
15/12/2002,2002-2003,Deportivo de La Coruña,Málaga,1,0
15/12/2002,2002-2003,Osasuna,Espanyol,1,0
15/12/2002,2002-2003,Racing de Santander,Celta de Vigo,3,0
15/12/2002,2002-2003,Real Sociedad,Mallorca,2,1
15/12/2002,2002-2003,Real Madrid,Recreativo de Huelva,4,2
15/12/2002,2002-2003,Valladolid,Athletic Club,2,0
21/12/2002,2002-2003,Athletic Club,Alavés,2,0
21/12/2002,2002-2003,Atlético de Madrid,Racing de Santander,1,2
21/12/2002,2002-2003,Celta de Vigo,Villarreal,3,1
21/12/2002,2002-2003,Málaga,Real Madrid,2,3
21/12/2002,2002-2003,Mallorca,Barcelona,0,4
21/12/2002,2002-2003,Rayo Vallecano,Sevilla,0,1
22/12/2002,2002-2003,Betis,Osasuna,2,1
22/12/2002,2002-2003,Espanyol,Valladolid,1,0
22/12/2002,2002-2003,Recreativo de Huelva,Real Sociedad,1,3
22/12/2002,2002-2003,Valencia,Deportivo de La Coruña,0,1
4/01/2003,2002-2003,Deportivo de La Coruña,Celta de Vigo,3,0
4/01/2003,2002-2003,Osasuna,Rayo Vallecano,0,1
4/01/2003,2002-2003,Racing de Santander,Athletic Club,3,4
4/01/2003,2002-2003,Valladolid,Betis,3,0
5/01/2003,2002-2003,Barcelona,Recreativo de Huelva,3,0
5/01/2003,2002-2003,Alavés,Espanyol,2,1
5/01/2003,2002-2003,Real Sociedad,Málaga,2,2
5/01/2003,2002-2003,Real Madrid,Valencia,4,1
5/01/2003,2002-2003,Sevilla,Mallorca,3,0
5/01/2003,2002-2003,Villarreal,Atlético de Madrid,4,3
11/01/2003,2002-2003,Celta de Vigo,Real Madrid,0,1
11/01/2003,2002-2003,Valencia,Real Sociedad,2,2
12/01/2003,2002-2003,Athletic Club,Villarreal,0,1
12/01/2003,2002-2003,Atlético de Madrid,Deportivo de La Coruña,3,1
12/01/2003,2002-2003,Betis,Alavés,2,2
12/01/2003,2002-2003,Espanyol,Racing de Santander,3,0
12/01/2003,2002-2003,Recreativo de Huelva,Sevilla,0,0
12/01/2003,2002-2003,Málaga,Barcelona,0,0
12/01/2003,2002-2003,Osasuna,Valladolid,1,1
12/01/2003,2002-2003,Rayo Vallecano,Mallorca,1,2
18/01/2003,2002-2003,Barcelona,Valencia,2,4
18/01/2003,2002-2003,Real Sociedad,Celta de Vigo,1,0
19/01/2003,2002-2003,Alavés,Osasuna,1,1
19/01/2003,2002-2003,Deportivo de La Coruña,Athletic Club,2,1
19/01/2003,2002-2003,Mallorca,Recreativo de Huelva,1,1
19/01/2003,2002-2003,Racing de Santander,Betis,0,1
19/01/2003,2002-2003,Rayo Vallecano,Valladolid,0,1
19/01/2003,2002-2003,Real Madrid,Atlético de Madrid,2,2
19/01/2003,2002-2003,Sevilla,Málaga,0,0
19/01/2003,2002-2003,Villarreal,Espanyol,0,0
25/01/2003,2002-2003,Atlético de Madrid,Real Sociedad,1,2
26/01/2003,2002-2003,Athletic Club,Real Madrid,1,1
26/01/2003,2002-2003,Betis,Villarreal,2,1
26/01/2003,2002-2003,Celta de Vigo,Barcelona,2,0
26/01/2003,2002-2003,Espanyol,Deportivo de La Coruña,3,1
26/01/2003,2002-2003,Recreativo de Huelva,Rayo Vallecano,2,1
26/01/2003,2002-2003,Málaga,Mallorca,1,0
26/01/2003,2002-2003,Osasuna,Racing de Santander,3,1
26/01/2003,2002-2003,Valencia,Sevilla,1,0
26/01/2003,2002-2003,Valladolid,Alavés,1,3
1/02/2003,2002-2003,Atlético de Madrid,Barcelona,3,0
2/02/2003,2002-2003,Athletic Club,Real Sociedad,3,0
2/02/2003,2002-2003,Betis,Deportivo de La Coruña,0,2
2/02/2003,2002-2003,Celta de Vigo,Sevilla,0,1
2/02/2003,2002-2003,Alavés,Rayo Vallecano,1,1
2/02/2003,2002-2003,Espanyol,Real Madrid,2,2
2/02/2003,2002-2003,Málaga,Recreativo de Huelva,4,0
2/02/2003,2002-2003,Osasuna,Villarreal,0,1
2/02/2003,2002-2003,Valencia,Mallorca,1,0
2/02/2003,2002-2003,Valladolid,Racing de Santander,2,1
8/02/2003,2002-2003,Real Madrid,Betis,4,1
8/02/2003,2002-2003,Villarreal,Valladolid,1,0
9/02/2003,2002-2003,Barcelona,Athletic Club,2,2
9/02/2003,2002-2003,Deportivo de La Coruña,Osasuna,1,1
9/02/2003,2002-2003,Recreativo de Huelva,Valencia,1,1
9/02/2003,2002-2003,Mallorca,Celta de Vigo,0,2
9/02/2003,2002-2003,Racing de Santander,Alavés,2,0
9/02/2003,2002-2003,Real Sociedad,Espanyol,0,0
9/02/2003,2002-2003,Rayo Vallecano,Málaga,2,1
9/02/2003,2002-2003,Sevilla,Atlético de Madrid,1,1
15/02/2003,2002-2003,Espanyol,Barcelona,0,2
15/02/2003,2002-2003,Valencia,Málaga,2,0
15/02/2003,2002-2003,Valladolid,Deportivo de La Coruña,0,1
16/02/2003,2002-2003,Athletic Club,Sevilla,2,0
16/02/2003,2002-2003,Atlético de Madrid,Mallorca,2,1
16/02/2003,2002-2003,Betis,Real Sociedad,3,2
